word,frequency,has_special_chars,has_nums,has_contraction
intrigues,1,False,False,False
"dissipated,",1,True,False,False
politician,1,False,False,False
scheming,1,False,False,False
Utopian,1,False,False,False
writer,1,False,False,False
Anthony,1,False,False,False
discord.,1,True,False,False
"oppression,",1,True,False,False
questioned,1,False,False,False
"run,",1,True,False,False
dictators.,1,True,False,False
grudging,1,False,False,False
policies.,1,True,False,False
bullies.,1,True,False,False
aspires,1,False,False,False
humiliation,1,False,False,False
dissidents,1,False,False,False
jailed,1,False,False,False
pretend,1,False,False,False
eternally,1,False,False,False
persistently,1,False,False,False
"founding,",1,True,False,False
firm.,1,True,False,False
threats.,1,True,False,False
emerging,1,False,False,False
"oppressed,",1,True,False,False
"unlimited,",1,True,False,False
unwilling.,1,True,False,False
style,1,False,False,False
"speaks,",1,True,False,False
"Freedom,",1,True,False,False
Advancing,1,False,False,False
slave.,1,True,False,False
heaven,1,False,False,False
swiftest,1,False,False,False
odd,1,False,False,False
surprised,1,False,False,False
"Eventually,",1,True,False,False
hardest,1,False,False,False
darkest,1,False,False,False
burns,1,False,False,False
"well,",1,True,False,False
kindles,1,False,False,False
liberating,1,False,False,False
measure.,1,True,False,False
enemies',1,True,False,True
prelude,1,False,False,False
concerted,1,False,False,False
help.,1,True,False,False
friendship;,1,True,False,False
Start,1,False,False,False
"""Those",1,True,False,False
did:,1,True,False,False
regimes,1,False,False,False
outlaw,1,False,False,False
exile,1,False,False,False
"prison,",1,True,False,False
"repression,",1,True,False,False
reformers,1,False,False,False
Democratic,1,False,False,False
oppressors.,1,True,False,False
ignore,1,False,False,False
hopelessness,1,False,False,False
"value,",1,True,False,False
conclusion:,1,True,False,False
"none.""",1,True,False,False
Gaul,1,False,False,False
checked.,1,True,False,False
"awful,",1,True,False,False
calamity,1,False,False,False
forums.,1,True,False,False
Scandinavia;,1,True,False,False
Scythia,1,False,False,False
wilds,1,False,False,False
abodes,1,False,False,False
"fled,",1,True,False,False
dividend.,1,True,False,False
lesser,1,False,False,False
Egypt,1,False,False,False
shout,1,False,False,False
"tolerant,",1,True,False,False
spoils,1,False,False,False
"senate,",1,True,False,False
magistrates,1,False,False,False
"Scipios,",1,True,False,False
Camillus,1,False,False,False
"forum,",1,True,False,False
"Decii,",1,True,False,False
Curtii,1,False,False,False
Brutus,1,False,False,False
elder,1,False,False,False
statues,1,False,False,False
sacredness,1,False,False,False
existed--does,1,True,False,False
Always,1,False,False,False
"flatterer,",1,True,False,False
interests--hostile,1,True,False,False
tyrants,1,False,False,False
threat.,1,True,False,False
multiply,1,False,False,False
"murder,",1,True,False,False
ideologies,1,False,False,False
prone,1,False,False,False
simmer,1,False,False,False
"vulnerability,",1,True,False,False
fire.,1,True,False,False
"sabbatical,",1,True,False,False
"repose,",1,True,False,False
"quiet,",1,True,False,False
shipwreck,1,False,False,False
"gathering,",1,True,False,False
consequential,1,False,False,False
"Cheney,",1,True,False,False
commending,1,False,False,False
exceeding,1,False,False,False
prospered,1,False,False,False
"morals,",1,True,False,False
"affairs.""",1,True,False,False
"appointment,",1,True,False,False
contended.,1,True,False,False
gloriously,1,False,False,False
"Something,",1,True,False,False
"Cantons,",1,True,False,False
Helvetic,1,False,False,False
solecism,1,False,False,False
seasonably,1,False,False,False
quadrupled,1,False,False,False
franchise.,1,True,False,False
Jefferson's,1,True,False,True
trifling,1,False,False,False
distributer,1,False,False,False
never-failing,1,True,False,False
changed.,1,True,False,False
radically,1,False,False,False
"designation,",1,True,False,False
overshadowed,1,False,False,False
antifederal,1,False,False,False
"checked,",1,True,False,False
undercurrent,1,False,False,False
"ascertained,",1,True,False,False
orbits,1,False,False,False
jarring.,1,True,False,False
appearance,1,False,False,False
observer,1,False,False,False
casual,1,False,False,False
"gone,",1,True,False,False
seized,1,False,False,False
contended,1,False,False,False
"established,",1,True,False,False
consolidated,1,False,False,False
absorbed,1,False,False,False
advocates,1,False,False,False
forbearing,1,False,False,False
"dangerous,",1,True,False,False
"executed,",1,True,False,False
Commander,1,False,False,False
safe-keeping,1,True,False,False
drawing,1,False,False,False
insensible,1,False,False,False
knight.,1,True,False,False
commissions,1,False,False,False
sword.,1,True,False,False
allusion,1,False,False,False
silenced,1,False,False,False
"treasure,",1,True,False,False
"Emperor,",1,True,False,False
"least,",1,True,False,False
mischievous,1,False,False,False
custody,1,False,False,False
indeed,1,False,False,False
finances;,1,True,False,False
monarchical,1,False,False,False
stamp,1,False,False,False
"correct,",1,True,False,False
'despotism',1,True,False,True
contradistinction,1,False,False,False
'monarchy',1,True,False,True
termed,1,False,False,False
mixed,1,False,False,False
writers,1,False,False,False
Armies,1,False,False,False
ascertain,1,False,False,False
speculative,1,False,False,False
"divorce,",1,True,False,False
operated,1,False,False,False
"Convention,",1,True,False,False
Presidents--and,1,True,False,False
acquires,1,False,False,False
conferring,1,False,False,False
affection.,1,True,False,False
triple,1,False,False,False
preposterous,1,False,False,False
maturing,1,False,False,False
conceiving,1,False,False,False
"constituents,",1,True,False,False
legislatures,1,False,False,False
apparently,1,False,False,False
executive.,1,True,False,False
curiosity,1,False,False,False
plural,1,False,False,False
"two,",1,True,False,False
safeguards,1,False,False,False
authors,1,False,False,False
"expedient,",1,True,False,False
two-thirds,1,True,False,False
whereas,1,False,False,False
instrument.,1,True,False,False
void,1,False,False,False
power:,1,True,False,False
assent.,1,True,False,False
annul,1,False,False,False
presiding,1,False,False,False
consummating,1,False,False,False
inexpedient,1,False,False,False
enactment.,1,True,False,False
Upward,1,False,False,False
affording,1,False,False,False
"nation,""",1,True,False,False
"executive,",1,True,False,False
"legislative,",1,True,False,False
recognitions,1,False,False,False
"""repeated",1,True,False,False
Madison,1,False,False,False
given;,1,True,False,False
violative,1,False,False,False
"thirdly,",1,True,False,False
disregarded,1,False,False,False
"secondly,",1,True,False,False
"portion,",1,True,False,False
"guard,",1,True,False,False
subdivision,1,False,False,False
umpire,1,False,False,False
feelings.,1,True,False,False
"general,",1,True,False,False
"partaking,",1,True,False,False
void;,1,True,False,False
"minority,",1,True,False,False
employments,1,False,False,False
"extensive,",1,True,False,False
recommending,1,False,False,False
"revenues,",1,True,False,False
divorce,1,False,False,False
owing,1,False,False,False
subjects',1,True,False,True
orbits.,1,True,False,False
conformable,1,False,False,False
"interpreted,",1,True,False,False
citizen--the,1,True,False,False
true--and,1,True,False,False
fellow-citizens.,1,True,False,False
slaves--of,1,True,False,False
'subjects'--in,1,True,False,True
insisted,1,False,False,False
deprive,1,False,False,False
mine.,1,True,False,False
Columbia?,1,True,False,False
'of,1,True,False,True
neck,1,False,False,False
"subjects.""",1,True,False,False
"""their",1,True,False,False
stupid,1,False,False,False
orators,1,False,False,False
founded?,1,True,False,False
fellow-citizens?,1,True,False,False
humiliations,1,False,False,False
"sacrifices,",1,True,False,False
camp--that,1,True,False,False
exterior,1,False,False,False
Amongst,1,False,False,False
"usury,",1,True,False,False
"cases,",1,True,False,False
"Mischievous,",1,True,False,False
ineffectual.,1,True,False,False
"alternative,",1,True,False,False
"attributed,",1,True,False,False
mainly,1,False,False,False
subsequently,1,False,False,False
Greece,1,False,False,False
fleet.,1,True,False,False
'recommendations',1,True,False,True
resemble,1,False,False,False
requiring,1,False,False,False
associations,1,False,False,False
propriety.,1,True,False,False
"management,",1,True,False,False
citizen'.,1,True,False,True
precluded,1,False,False,False
positively,1,False,False,False
'he,1,True,False,True
confers,1,False,False,False
misunderstanding.,1,True,False,False
distinctly,1,False,False,False
separating,1,False,False,False
"removal,",1,True,False,False
"difficulty,",1,True,False,False
member.,1,True,False,False
"sufferings,",1,True,False,False
members.,1,True,False,False
architects,1,False,False,False
toleration,1,False,False,False
nobleness,1,False,False,False
"of,",1,True,False,False
legacies,1,False,False,False
authorizing,1,False,False,False
Congress--that,1,True,False,False
impropriety,1,False,False,False
"tolerated,",1,True,False,False
"crime.""",1,True,False,False
varnish,1,False,False,False
guilty,1,False,False,False
presses,1,False,False,False
"imposed,",1,True,False,False
whomsoever,1,False,False,False
"shackles,",1,True,False,False
"learned,",1,True,False,False
"liberty""",1,True,False,False
"penury,",1,True,False,False
press.,1,True,False,False
pliant,1,False,False,False
"pockets,",1,True,False,False
judgments.,1,True,False,False
unbiased,1,False,False,False
immunity,1,False,False,False
published,1,False,False,False
checked,1,False,False,False
franchise,1,False,False,False
Secretary,1,False,False,False
removable,1,False,False,False
alarm.,1,True,False,False
"particular,",1,True,False,False
finance.,1,True,False,False
"strange,",1,True,False,False
forbidden,1,False,False,False
sinking,1,False,False,False
hoards,1,False,False,False
"republicans,",1,True,False,False
indigent,1,False,False,False
mutation,1,False,False,False
"intended,",1,True,False,False
"metallic,",1,True,False,False
Connected,1,False,False,False
it--with,1,True,False,False
objections.,1,True,False,False
Representatives,1,False,False,False
"amendments,",1,True,False,False
ascribed,1,False,False,False
body),1,True,False,False
(the,1,True,False,False
assigns,1,False,False,False
consent.,1,True,False,False
agreeably,1,False,False,False
opposition--by,1,True,False,False
introduced--a,1,True,False,False
originate,1,False,False,False
houses,1,False,False,False
"mischief,",1,True,False,False
isle.,1,True,False,False
origination,1,False,False,False
juncture,1,False,False,False
Instead,1,False,False,False
noted,1,False,False,False
intolerance.,1,True,False,False
greater.,1,True,False,False
larger.,1,True,False,False
ahead.,1,True,False,False
begins.,1,True,False,False
stop!,1,True,False,False
it:,1,True,False,False
hurt,1,False,False,False
"bacteria,",1,True,False,False
"ship,",1,True,False,False
smuggled,1,False,False,False
cocaine,1,False,False,False
drugs.,1,True,False,False
attitudes,1,False,False,False
"endless,",1,True,False,False
easygoingness,1,False,False,False
yearn,1,False,False,False
window,1,False,False,False
"pope,",1,True,False,False
prince,1,False,False,False
breeze.,1,True,False,False
kite,1,False,False,False
bind.,1,True,False,False
inescapably,1,False,False,False
"continuum,",1,True,False,False
sentimental.,1,True,False,False
hymns.,1,True,False,False
flaws,1,False,False,False
boundless.,1,True,False,False
undertaking,1,False,False,False
fashion,1,False,False,False
crowds,1,False,False,False
grows.,1,True,False,False
abound.,1,True,False,False
pass.,1,True,False,False
will-prove,1,True,False,False
America--in,1,True,False,False
dealings,1,False,False,False
strength--without,1,True,False,False
conformity.,1,True,False,False
unity--without,1,True,False,False
self-righteousness.,1,True,False,False
right--without,1,True,False,False
pledged.,1,True,False,False
drama,1,False,False,False
testifying,1,False,False,False
"Chairman,",1,True,False,False
"diversity,",1,True,False,False
stately,1,False,False,False
"begins,",1,True,False,False
unfolds.,1,True,False,False
"turns,",1,True,False,False
"blows,",1,True,False,False
hopefulness,1,False,False,False
"pages,",1,True,False,False
"calling,",1,True,False,False
trumpets,1,False,False,False
throw,1,False,False,False
understandable,1,False,False,False
vigilance.,1,True,False,False
dissension.,1,True,False,False
memory.,1,True,False,False
sundered,1,False,False,False
Vietnam,1,False,False,False
reached.,1,True,False,False
"But,",1,True,False,False
cleaves,1,False,False,False
Vietnam.,1,True,False,False
untrusting,1,False,False,False
motives.,1,True,False,False
divisiveness.,1,True,False,False
discordant,1,False,False,False
harmony;,1,True,False,False
compromise;,1,True,False,False
friendships,1,False,False,False
fiscally,1,False,False,False
Senate.,1,True,False,False
thrashed,1,False,False,False
"engagement,",1,True,False,False
pitching,1,False,False,False
timeless:,1,True,False,False
they're,1,True,False,True
involved.,1,True,False,False
agencies.,1,True,False,False
"House,",1,True,False,False
rewarding.,1,True,False,False
"leading,",1,True,False,False
bipartisanship,1,False,False,False
Speaker.,1,True,False,False
Leader.,1,True,False,False
thing:,1,True,False,False
"subtlety,",1,True,False,False
compliment;,1,True,False,False
steps.,1,True,False,False
marble,1,False,False,False
vow,1,False,False,False
"something,",1,True,False,False
says,1,False,False,False
endlessly,1,False,False,False
spiral,1,False,False,False
remembered.,1,True,False,False
Assistance,1,False,False,False
unaccounted,1,False,False,False
fist;,1,True,False,False
reluctant,1,False,False,False
vow:,1,True,False,False
crucial.,1,True,False,False
"unity""",1,True,False,False
"""In",1,True,False,False
partisan.,1,True,False,False
bicker.,1,True,False,False
didn't,1,True,False,True
"Leader,",1,True,False,False
edge.,1,True,False,False
water's,1,True,False,True
"clocks,",1,True,False,False
"rails,",1,True,False,False
"skies,",1,True,False,False
highways.,1,True,False,False
counter,1,False,False,False
sharing,1,False,False,False
counsel--and,1,True,False,False
receiving,1,False,False,False
cultures,1,False,False,False
East.,1,True,False,False
"region,",1,True,False,False
conflicts--whether,1,True,False,False
Nations.,1,True,False,False
"fortify,",1,True,False,False
involvement,1,False,False,False
scene,1,False,False,False
"substance,",1,True,False,False
borne.,1,True,False,False
meaning--and,1,True,False,False
"given,",1,True,False,False
cost:,1,True,False,False
Splendid,1,False,False,False
affirms,1,False,False,False
comprehending,1,False,False,False
invoked,1,False,False,False
truce.,1,True,False,False
unstable,1,False,False,False
tense,1,False,False,False
alone:,1,True,False,False
"warned,",1,True,False,False
why.,1,True,False,False
nations-in,1,True,False,False
dependence--makes,1,True,False,False
impossibility:,1,True,False,False
prosper.,1,True,False,False
fuller,1,False,False,False
"welcome,",1,True,False,False
"dread,",1,True,False,False
Russia.,1,True,False,False
tormented,1,False,False,False
warmth,1,False,False,False
imitation,1,False,False,False
"captive,",1,True,False,False
bartered,1,False,False,False
Sovereignty,1,False,False,False
"peril,",1,True,False,False
fulfill.,1,True,False,False
wants.,1,True,False,False
needy,1,False,False,False
fired,1,False,False,False
known.,1,True,False,False
seeds,1,False,False,False
Everywhere,1,False,False,False
stranger,1,False,False,False
rightness.,1,True,False,False
"constant,",1,True,False,False
prison.,1,True,False,False
shelter,1,False,False,False
lone,1,False,False,False
"fortress,",1,True,False,False
price.,1,True,False,False
easy.,1,True,False,False
"fertile,",1,True,False,False
us--this,1,True,False,False
livelihood.,1,True,False,False
turmoil.,1,True,False,False
escapes,1,False,False,False
"desperation,",1,True,False,False
billion,1,False,False,False
"continents,",1,True,False,False
grinding,1,False,False,False
freedom:,1,True,False,False
Africa,1,False,False,False
deserts,1,False,False,False
"fate,",1,True,False,False
"bring,",1,True,False,False
them--and,1,True,False,False
prevails.,1,True,False,False
lies--with,1,True,False,False
home--yet,1,True,False,False
bountiful.,1,True,False,False
lines--the,1,True,False,False
dams,1,False,False,False
"dynamos,",1,True,False,False
"furnaces,",1,True,False,False
blast,1,False,False,False
mills,1,False,False,False
industry--rolling,1,True,False,False
rings,1,False,False,False
air,1,False,False,False
Germany,1,False,False,False
tragically,1,False,False,False
divisive,1,False,False,False
controls.,1,True,False,False
purpose--the,1,True,False,False
backs,1,False,False,False
lot--know,1,True,False,False
we--though,1,True,False,False
harshly,1,False,False,False
yearning,1,False,False,False
shining,1,False,False,False
city;,1,True,False,False
Budapest,1,False,False,False
thrust,1,False,False,False
sharp,1,False,False,False
struck,1,False,False,False
"bondage,",1,True,False,False
readiness,1,False,False,False
force:,1,True,False,False
fierce,1,False,False,False
oppressed.,1,True,False,False
hungry,1,False,False,False
power--all,1,True,False,False
exploit,1,False,False,False
capture--to,1,True,False,False
enslaved.,1,True,False,False
seal,1,False,False,False
practice.,1,True,False,False
designs,1,False,False,False
"encouraging,",1,True,False,False
organizations,1,False,False,False
"Light,",1,True,False,False
Domingo,1,False,False,False
routes,1,False,False,False
cheap,1,False,False,False
"values--gold--and,",1,True,False,False
country;,1,True,False,False
Rather,1,False,False,False
steam,1,False,False,False
"Commerce,",1,True,False,False
acquisition.,1,True,False,False
"constitutionally,",1,True,False,False
favorably.,1,True,False,False
entertained.,1,True,False,False
"seeking,",1,True,False,False
"rehabilitated,",1,True,False,False
benedictions,1,False,False,False
fare,1,False,False,False
travels,1,False,False,False
legislated,1,False,False,False
corrected.,1,True,False,False
contiguous,1,False,False,False
"steam,",1,True,False,False
guiding,1,False,False,False
"republicanism,",1,True,False,False
tending,1,False,False,False
existed.,1,True,False,False
"revolution,",1,True,False,False
recovered,1,False,False,False
remuneration,1,False,False,False
producer;,1,True,False,False
reestablishment,1,False,False,False
ocean;,1,True,False,False
respite,1,False,False,False
"overwhelming,",1,True,False,False
released,1,False,False,False
"gift,",1,True,False,False
"representing,",1,True,False,False
"assemblage,",1,True,False,False
tried.,1,True,False,False
promotions,1,False,False,False
consciences,1,False,False,False
treatment?,1,True,False,False
Indian.,1,True,False,False
lenient,1,False,False,False
superiority,1,False,False,False
wicked.,1,True,False,False
weakest,1,False,False,False
expensive,1,False,False,False
"pursuits,",1,True,False,False
"extermination,",1,True,False,False
extermination:,1,True,False,False
aborigines,1,False,False,False
labor;,1,True,False,False
basis;,1,True,False,False
imports--the,1,True,False,False
exports,1,False,False,False
economically,1,False,False,False
"aided,",1,True,False,False
supplicating,1,False,False,False
Fort,1,False,False,False
objection,1,False,False,False
period--within,1,True,False,False
Alleghanies.,1,True,False,False
ridge,1,False,False,False
eighty,1,False,False,False
wives,1,False,False,False
"unquestionable,""",1,True,False,False
"""clear",1,True,False,False
Oregon,1,False,False,False
Mountains.,1,True,False,False
reannexation,1,False,False,False
"honorable,",1,True,False,False
"constitutional,",1,True,False,False
valid,1,False,False,False
Confidently,1,False,False,False
Perceiving,1,False,False,False
forming,1,False,False,False
refuse,1,False,False,False
annexed,1,False,False,False
obstructions,1,False,False,False
unrestricted,1,False,False,False
frontiers?,1,True,False,False
nations?,1,True,False,False
bordering,1,False,False,False
herself.,1,True,False,False
stronger.,1,True,False,False
"weakened,",1,True,False,False
hearers--our,1,True,False,False
adventurously,1,False,False,False
ascended,1,False,False,False
Missouri,1,False,False,False
"judgments,",1,True,False,False
differed,1,False,False,False
shrinks,1,False,False,False
executes,1,False,False,False
defaulting,1,False,False,False
moneys,1,False,False,False
culpable,1,False,False,False
"especially,",1,True,False,False
exacted,1,False,False,False
"executed,""",1,True,False,False
prices,1,False,False,False
remunerating,1,False,False,False
"artisans,",1,True,False,False
skillful,1,False,False,False
"avoided,",1,True,False,False
studiously,1,False,False,False
jeopard,1,False,False,False
watchfulness.,1,True,False,False
respected.,1,True,False,False
stipulations,1,False,False,False
conventional,1,False,False,False
homes.,1,True,False,False
emigrants.,1,True,False,False
beholds,1,False,False,False
"headsprings,",1,True,False,False
firing,1,False,False,False
"Sumter,",1,True,False,False
Points,1,False,False,False
friend;,1,True,False,False
gentler,1,False,False,False
kinder,1,False,False,False
souls;,1,True,False,False
finer,1,False,False,False
silk,1,False,False,False
"quieter,",1,True,False,False
difference;,1,True,False,False
friendship?,1,True,False,False
stayed,1,False,False,False
sick,1,False,False,False
there?,1,True,False,False
parent;,1,True,False,False
"car,",1,True,False,False
Earth:,1,True,False,False
sacrifice?,1,True,False,False
appreciative,1,False,False,False
enthralled,1,False,False,False
loudly,1,False,False,False
"proud,",1,True,False,False
generosity.,1,True,False,False
diversity;,1,True,False,False
unity;,1,True,False,False
saint:,1,True,False,False
know.,1,True,False,False
kings.,1,True,False,False
invent,1,False,False,False
"homeless,",1,True,False,False
roaming.,1,True,False,False
normalcy.,1,True,False,False
enslavement,1,False,False,False
Thousand,1,False,False,False
age.,1,True,False,False
Second,1,False,False,False
stewardship.,1,True,False,False
unfocused,1,False,False,False
elderly,1,False,False,False
harnessing,1,False,False,False
gets,1,False,False,False
hands-on,1,True,False,False
"activism,",1,True,False,False
grows:,1,True,False,False
"differently,",1,True,False,False
allocating,1,False,False,False
"choices,",1,True,False,False
"wallet,",1,True,False,False
low.,1,True,False,False
"solution,",1,True,False,False
choosing,1,False,False,False
"guidance,",1,True,False,False
streets.,1,True,False,False
rough,1,False,False,False
slums.,1,True,False,False
demoralization,1,False,False,False
"drugs,",1,True,False,False
addiction,1,False,False,False
"markets,",1,True,False,False
right:,1,True,False,False
"1861,",1,True,True,False
Congressman,1,False,False,False
porch.,1,True,False,False
"continuity,",1,True,False,False
stunning,1,False,False,False
concrete,1,False,False,False
day;,1,True,False,False
gladdened,1,False,False,False
Country.,1,True,False,False
bicentennial,1,False,False,False
repeated,1,False,False,False
"Reagan,",1,True,False,False
earned,1,False,False,False
"Michel,",1,True,False,False
"Wright,",1,True,False,False
what's,1,True,False,True
"Mitchell,",1,True,False,False
"Quayle,",1,True,False,False
vindication.,1,True,False,False
equaled,1,False,False,False
slander,1,False,False,False
1868,1,False,True,False
candidacy,1,False,False,False
revengeful,1,False,False,False
"command,",1,True,False,False
performed,1,False,False,False
acquaintance,1,False,False,False
event.,1,True,False,False
"whole,",1,True,False,False
suspended.,1,True,False,False
heads.,1,True,False,False
Heavenly,1,False,False,False
works.,1,True,False,False
works:,1,True,False,False
allows.,1,True,False,False
satisfactions,1,False,False,False
agitate,1,False,False,False
reveal,1,False,False,False
mists,1,False,False,False
"wait,",1,True,False,False
fog;,1,True,False,False
thick,1,False,False,False
taken.,1,True,False,False
tree.,1,True,False,False
lifeless,1,False,False,False
"ancient,",1,True,False,False
blown,1,False,False,False
"passing,",1,True,False,False
reborn.,1,True,False,False
"peaceful,",1,True,False,False
Lord.,1,True,False,False
"remember,",1,True,False,False
Help,1,False,False,False
"""Use",1,True,False,False
likely.,1,True,False,False
yields,1,False,False,False
Accept,1,False,False,False
toil.,1,True,False,False
"pass,",1,True,False,False
trembling,1,False,False,False
deliver.,1,True,False,False
"play,",1,True,False,False
boldly.,1,True,False,False
help?,1,True,False,False
ask--not,1,True,False,False
myself?,1,True,False,False
ask-not,1,True,False,False
shirking,1,False,False,False
erode,1,False,False,False
frustration,1,False,False,False
disappointment,1,False,False,False
"effort,",1,True,False,False
"expectations,",1,True,False,False
problem.,1,True,False,False
gladly--gladly,1,True,False,False
places.,1,True,False,False
locate,1,False,False,False
"best.""",1,True,False,False
"""Washington",1,True,False,False
paternalism---of,1,True,False,False
condescending,1,False,False,False
placing,1,False,False,False
failed.,1,True,False,False
livable--and,1,True,False,False
environment-to,1,True,False,False
"transportation,",1,True,False,False
America--to,1,True,False,False
heart:,1,True,False,False
ideals--so,1,True,False,False
longest,1,False,False,False
provide--a,1,True,False,False
"offices,",1,True,False,False
ill.,1,True,False,False
bridle,1,False,False,False
soundly,1,False,False,False
"convinced,",1,True,False,False
"lawful,",1,True,False,False
"occasions,",1,True,False,False
endeavored,1,False,False,False
Commonwealth.,1,True,False,False
expectations.,1,True,False,False
entrance,1,False,False,False
"PROCEEDING,",1,True,False,False
birthday,1,False,False,False
faced.,1,True,False,False
"generation,",1,True,False,False
embarking,1,False,False,False
before--a,1,True,False,False
breakthrough,1,False,False,False
steadfastness,1,False,False,False
"advantage,",1,True,False,False
"creativity,",1,True,False,False
"generosity,",1,True,False,False
h!story,1,True,False,False
"parents,",1,True,False,False
challenged.,1,True,False,False
engage;,1,True,False,False
understanding--so,1,True,False,False
establishments,1,False,False,False
"directed,",1,True,False,False
"encountered,",1,True,False,False
justification,1,False,False,False
establish.,1,True,False,False
triumphantly,1,False,False,False
valiantly,1,False,False,False
strove,1,False,False,False
fear-,1,True,False,False
smothered,1,False,False,False
fire—if,1,True,False,False
considered.,1,True,False,False
1941:,1,True,True,False
"seem,",1,True,False,False
1789-words,1,True,True,False
walls,1,False,False,False
Inaugural,1,False,False,False
prophecy,1,False,False,False
story.,1,True,False,False
"enslaved,",1,True,False,False
seas—the,1,True,False,False
villages.,1,True,False,False
"towns,",1,True,False,False
"counties,",1,True,False,False
48,1,False,True,False
sovereignties,1,False,False,False
"unnoticed,",1,True,False,False
faith—speaks,1,True,False,False
muster,1,False,False,False
retreat.,1,True,False,False
RICHARD,1,False,False,False
"NIXON,",1,True,False,False
confrontation,1,False,False,False
"negotiation,",1,True,False,False
"role,",1,True,False,False
interlude,1,False,False,False
flimsy,1,False,False,False
II,1,False,False,False
1972,1,False,True,False
pattern,1,False,False,False
"Moscow,",1,True,False,False
Peking,1,False,False,False
missions,1,False,False,False
"friendships,",1,True,False,False
revitalize,1,False,False,False
"borne,",1,True,False,False
become:,1,True,False,False
been:,1,True,False,False
postwar,1,False,False,False
peace?,1,True,False,False
is:,1,True,False,False
seemingly,1,False,False,False
bleak,1,False,False,False
together:,1,True,False,False
Mrs.,1,True,False,False
"Cook,",1,True,False,False
Office,1,False,False,False
useless,1,False,False,False
"expenses,",1,True,False,False
perished.,1,True,False,False
"reformation,",1,True,False,False
leveled,1,False,False,False
artillery,1,False,False,False
functions.,1,True,False,False
"auxiliaries,",1,True,False,False
"selected,",1,True,False,False
confide,1,False,False,False
"due,",1,True,False,False
arrogate,1,False,False,False
"mean,",1,True,False,False
outlines,1,False,False,False
mandates.,1,True,False,False
ascendancy,1,False,False,False
antiphilosophists,1,False,False,False
encounter;,1,True,False,False
bigotry;,1,True,False,False
danger;,1,True,False,False
innovation;,1,True,False,False
perilous,1,False,False,False
"moral,",1,True,False,False
"physical,",1,True,False,False
"guide,",1,True,False,False
time;,1,True,False,False
ancestors;,1,True,False,False
sanctimonious,1,False,False,False
crafty,1,False,False,False
"bodies,",1,True,False,False
licentiousness,1,False,False,False
"regretted,",1,True,False,False
inasmuch,1,False,False,False
"might,",1,True,False,False
law;,1,True,False,False
coercions,1,False,False,False
morals,1,False,False,False
renders,1,False,False,False
enforced;,1,True,False,False
publications,1,False,False,False
defamatory,1,False,False,False
pronounced,1,False,False,False
"functionaries,",1,True,False,False
proceeded;,1,True,False,False
latent,1,False,False,False
collected;,1,True,False,False
scene;,1,True,False,False
tried;,1,True,False,False
defamation.,1,True,False,False
"purity,",1,True,False,False
"constitution,",1,True,False,False
truth—whether,1,True,False,False
propagation,1,False,False,False
unaided,1,False,False,False
uninteresting,1,False,False,False
indignation.,1,True,False,False
offenders,1,False,False,False
"defamation,",1,True,False,False
punishments,1,False,False,False
combated,1,False,False,False
"dictates,",1,True,False,False
discontinue,1,False,False,False
taxgatherer,1,False,False,False
disapproved,1,False,False,False
accruing,1,False,False,False
improvement.,1,True,False,False
"works,",1,True,False,False
suspension,1,False,False,False
burthening,1,False,False,False
State.,1,True,False,False
"roads,",1,True,False,False
repartition,1,False,False,False
"redemption,",1,True,False,False
contracts,1,False,False,False
States?,1,True,False,False
laborer,1,False,False,False
induce,1,False,False,False
"mechanic,",1,True,False,False
"farmer,",1,True,False,False
"comforts,",1,True,False,False
consumption,1,False,False,False
"merit,",1,True,False,False
"inconvenient,",1,True,False,False
fell,1,False,False,False
vexation,1,False,False,False
domiciliary,1,False,False,False
"intrusions,",1,True,False,False
covering,1,False,False,False
taxes.,1,True,False,False
union.,1,True,False,False
effectively?,1,True,False,False
passions;,1,True,False,False
opposite,1,False,False,False
aggressors,1,False,False,False
aegis,1,False,False,False
instructors,1,False,False,False
use;,1,True,False,False
husbandry,1,False,False,False
morals.,1,True,False,False
bodily,1,False,False,False
arts;,1,True,False,False
enjoins,1,False,False,False
hunter's,1,True,False,True
overwhelmed,1,False,False,False
divert,1,False,False,False
shores;,1,True,False,False
overflowing,1,False,False,False
stream,1,False,False,False
"undisturbed,",1,True,False,False
breathing,1,False,False,False
Endowed,1,False,False,False
inspires.,1,True,False,False
commiseration,1,False,False,False
societies.,1,True,False,False
suited,1,False,False,False
exercises,1,False,False,False
intercourse?,1,True,False,False
family?,1,True,False,False
spirit—that,1,True,False,False
alien,1,False,False,False
"This,",1,True,False,False
complete;,1,True,False,False
prostration,1,False,False,False
reelection.,1,True,False,False
prescribing,1,False,False,False
organization;,1,True,False,False
ardor,1,False,False,False
owes,1,False,False,False
identical,1,False,False,False
declaring,1,False,False,False
appointments.,1,True,False,False
"services,",1,True,False,False
satisfactory.,1,True,False,False
untarnished,1,False,False,False
"radical,",1,True,False,False
disposal,1,False,False,False
"thorough,",1,True,False,False
itself;,1,True,False,False
service--a,1,True,False,False
color,1,False,False,False
equally--and,1,True,False,False
interest--the,1,True,False,False
truest,1,False,False,False
supplemented,1,False,False,False
Universal,1,False,False,False
arrested,1,False,False,False
merits,1,False,False,False
cordial,1,False,False,False
"September,",1,True,False,False
"1873,",1,True,True,False
continues.,1,True,False,False
"gratifying,",1,True,False,False
vary,1,False,False,False
legally,1,False,False,False
